time_s,node_type,node_id,channel_type,sat_id,beam_id,c_n_db,fspl_db,atm_loss_db,rx_power_dbw,sinr_db,rx_bytes
96.500000,GW,1,RETURN_FEEDER_CH,0,1,16.292570,183.608042,0.000000,-105.736378,16.292570,7980
96.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
97.000000,UT,1,FORWARD_USER_CH,0,31,24.680984,182.131924,0.000000,-75.544830,24.680984,2850
97.000000,UT,2,FORWARD_USER_CH,0,31,24.678915,181.614460,0.000000,-75.994398,24.678915,2850
97.000000,UT,3,FORWARD_USER_CH,0,31,24.681827,182.352652,0.000000,-75.347510,24.681827,2850
97.000000,UT,4,FORWARD_USER_CH,0,31,24.612782,179.365676,0.000000,-82.193786,24.612782,2820
97.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
97.000000,GW,1,RETURN_FEEDER_CH,0,1,16.219046,183.609453,0.000000,-105.836606,16.219046,8040
97.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
97.500000,UT,1,FORWARD_USER_CH,0,31,24.680849,182.124950,0.000000,-75.575504,24.680849,2880
97.500000,UT,2,FORWARD_USER_CH,0,31,24.678712,181.608007,0.000000,-76.036031,24.678712,2880
97.500000,UT,3,FORWARD_USER_CH,0,31,24.681905,182.344077,0.000000,-75.328677,24.681905,2880
97.500000,UT,4,FORWARD_USER_CH,0,31,24.613641,179.349362,0.000000,-82.150345,24.613641,2850
97.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
97.500000,GW,1,RETURN_FEEDER_CH,0,1,16.142519,183.610886,0.000000,-105.940283,16.142519,8100
97.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
98.000000,UT,1,FORWARD_USER_CH,0,31,24.680713,182.118011,0.000000,-75.606417,24.680713,2880
98.000000,UT,2,FORWARD_USER_CH,0,31,24.678506,181.601597,0.000000,-76.078035,24.678506,2880
98.000000,UT,3,FORWARD_USER_CH,0,31,24.681982,182.335529,0.000000,-75.310114,24.681982,2880
98.000000,UT,4,FORWARD_USER_CH,0,31,24.614461,179.333076,0.000000,-82.108540,24.614461,2850
98.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
98.000000,GW,1,RETURN_FEEDER_CH,0,1,16.062647,183.612345,0.000000,-106.047812,16.062647,8160
98.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
98.500000,UT,1,FORWARD_USER_CH,0,31,24.680574,182.111107,0.000000,-75.637571,24.680574,2910
98.500000,UT,2,FORWARD_USER_CH,0,31,24.678295,181.595229,0.000000,-76.120417,24.678295,2910
98.500000,UT,3,FORWARD_USER_CH,0,31,24.682058,182.327008,0.000000,-75.291817,24.682058,2910
98.500000,UT,4,FORWARD_USER_CH,0,31,24.615241,179.316818,0.000000,-82.068344,24.615241,2880
98.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
98.500000,GW,1,RETURN_FEEDER_CH,0,1,15.979211,183.613828,0.000000,-106.159417,15.979211,8220
98.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
99.000000,UT,1,FORWARD_USER_CH,0,31,24.680433,182.104239,0.000000,-75.668969,24.680433,2910
99.000000,UT,2,FORWARD_USER_CH,0,31,24.678081,181.588904,0.000000,-76.163181,24.678081,2910
99.000000,UT,3,FORWARD_USER_CH,0,31,24.682132,182.318515,0.000000,-75.273785,24.682132,2910
99.000000,UT,4,FORWARD_USER_CH,0,31,24.615984,179.300588,0.000000,-82.029734,24.615984,2880
99.000000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
99.000000,GW,1,RETURN_FEEDER_CH,0,1,15.891973,183.615336,0.000000,-106.275348,15.891973,8280
99.000000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
99.500000,UT,1,FORWARD_USER_CH,0,31,24.680291,182.097406,0.000000,-75.700614,24.680291,2940
99.500000,UT,2,FORWARD_USER_CH,0,31,24.677863,181.582623,0.000000,-76.206334,24.677863,2940
99.500000,UT,3,FORWARD_USER_CH,0,31,24.682205,182.310049,0.000000,-75.256018,24.682205,2940
99.500000,UT,4,FORWARD_USER_CH,0,31,24.616691,179.284387,0.000000,-81.992686,24.616691,2910
99.500000,UT,5,NA,-1,-1,nan,nan,nan,nan,nan,0
99.500000,GW,1,RETURN_FEEDER_CH,0,1,15.800671,183.616869,0.000000,-106.395874,15.800671,8340
99.500000,GW,2,NA,-1,-1,nan,nan,nan,nan,nan,3300
